BCC_Name,B2_Name,Misfit,a_BCC,a_B2,B2_Formation_Energy,B2_VEC,B2_delta_r,B2_chi_avg,B2_delta_chi,B2_Hmix,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,B2_Name.1,B2_Ru,B2_Hf,B2_Ti,B2_Zr,B2_Al,B2_Mo,B2_Nb,B2_Ta,B2_W,B2_V,B2_Cr,B2_Cu,B2_Si,BCC_formation_energy_per_atom_from_BCC,BCC_formation_energy_eV_per_atom_calc,DeltaE_B2_minus_BCC_eV_per_atom,lattice_misfit_delta,S_conf_eV_per_K,Ts_star_K_simple,S_conf_eV_per_K_fixed,lattice_misfit_delta_fixed,DeltaE_B2_minus_BCC_eV_per_atom_fixed,Ts_star_K_simple_fixed
Nb75-Ta25,B2_PENALTY_133_Ru50Cr50_Ti,0.145440073,3.31909493,3.839681408,-0.538077974,5.5,0.059542969,1.735,0.272901081,-3.75,0.0,0.25,0.0,0.75,B2_PENALTY_133_Ru50Cr50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.005091276,-0.005091276,,0.1454400733926101,0.0001207032625688,,8.959620381901863e-05,0.1454400733926101,-0.532986698,-5948.764292253001
Nb75-Ta25,B2_PENALTY_134_Ru87Cu12_Ti,-0.304769972,3.31909493,2.441297595,-0.919729937,6.1875,0.049929862,1.852,0.319524647,-10.0672,0.0,0.25,0.0,0.75,B2_PENALTY_134_Ru87Cu12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,-0.005091276,-0.005091276,,-0.3047699722511531,0.0001152922742774,,7.596457275990657e-05,-0.3047699722511531,-0.914638661,-12040.331799019059
Nb75-Ta25,B2_PENALTY_135_Ru75Cu25_Ti,-0.07645565,3.31909493,3.074675013,-0.801717189,6.375,0.053254377,1.834,0.30764265,-9.7888,0.0,0.25,0.0,0.75,B2_PENALTY_135_Ru75Cu25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.005091276,-0.005091276,,-0.076455649539782,0.0001146256450865,,8.39599492769963e-05,-0.07645564953978204,-0.796625913,-9488.165724967426
Nb75-Ta25,B2_PENALTY_136_Ru62Cu37_Ti,-0.305218871,3.31909493,2.440175866,-0.680640909,6.5625,0.056778655,1.813,0.291772171,-9.0272,0.0,0.25,0.0,0.75,B2_PENALTY_136_Ru62Cu37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,-0.005091276,-0.005091276,,-0.3052188706287044,0.0001135229447122,,8.823535703196809e-05,-0.3052188706287044,-0.6755496329999999,-7656.223714890677
Nb75-Ta25,B2_PENALTY_137_Ru50Cu50_Ti,0.153965681,3.31909493,3.872743044,-0.557797759,6.75,0.059542969,1.795,0.27617929,-8.0,0.0,0.25,0.0,0.75,B2_PENALTY_137_Ru50Cu50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.005091276,-0.005091276,,0.1539656805399548,0.0001121417005347,,8.959620381901863e-05,0.15396568053995482,-0.5527064829999999,-6168.860503470089
Nb75-Ta25,B2_PENALTY_138_Ru87Si12_Ti,-0.303749716,3.31909493,2.443848687,-0.989505902,5.75,0.060754621,1.852,0.319524647,-7.9552,0.0,0.25,0.0,0.75,B2_PENALTY_138_Ru87Si12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.005091276,-0.005091276,,-0.303749715828601,0.0001186868148956,,7.596457275990657e-05,-0.303749715828601,-0.984414626,-12958.864773864236
Nb75-Ta25,B2_PENALTY_139_Ru75Si25_Ti,-0.074063226,3.31909493,3.0820502,-0.93611645,5.5,0.071965596,1.834,0.30764265,-6.1408,0.0,0.25,0.0,0.75,B2_PENALTY_139_Ru75Si25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.005091276,-0.005091276,,-0.07406322624652,0.0001214183813244,,8.39599492769963e-05,-0.07406322624652006,-0.931025174,-11088.920157972108
Nb75-Ta25,B2_PENALTY_140_Ru62Si37_Ti,-0.301903698,3.31909493,2.448470295,-0.869757039,5.25,0.08264993,1.813,0.291772171,-4.3152,0.0,0.25,0.0,0.75,B2_PENALTY_140_Ru62Si37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,-0.005091276,-0.005091276,,-0.3019036980201641,0.0001237578793897,,8.823535703196809e-05,-0.3019036980201641,-0.864665763,-9799.538326645265
Nb75-Ta25,B2_PENALTY_141_Ru50Si50_Ti,0.15848811,3.31909493,3.890404933,-0.808674347,5.0,0.090393746,1.795,0.27617929,-3.0,0.0,0.25,0.0,0.75,B2_PENALTY_141_Ru50Si50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.005091276,-0.005091276,,0.1584881098152259,0.0001257839321409,,8.959620381901863e-05,0.15848810981522596,-0.8035830709999999,-8968.94105718152
Nb75-Ta25,B2_PENALTY_142_Ru100Al0_Zr,0.440546099,3.31909493,5.194385147,-0.960777489,6.0,0.088435374,1.765,0.435,-18.0,0.0,0.25,0.0,0.75,B2_PENALTY_142_Ru100Al0_Zr,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,0.4405460986668144,0.0001177894410533,,5.9730802546012426e-05,0.4405460986668144,-0.955686213,-15999.889039893718
Nb75-Ta25,B2_PENALTY_143_Ru87Al12_Zr,-0.23966993,3.31909493,2.608733784,-0.873588029,5.6875,0.08560699,1.7296,0.421971373,-17.952,0.0,0.25,0.0,0.75,B2_PENALTY_143_Ru87Al12_Zr,0.4375,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.2396699298420382,0.0001212437459927,,7.596457275990657e-05,-0.23966992984203822,-0.868496753,-11432.91828606696
Nb75-Ta25,B2_PENALTY_144_Ru75Al25_Zr,-0.005046298,3.31909493,3.302387941,-0.797935587,5.375,0.082563072,1.6942,0.405448344,-17.328,0.0,0.25,0.0,0.75,B2_PENALTY_144_Ru75Al25_Zr,0.375,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.0050462983369393,0.0001239926926776,,8.39599492769963e-05,-0.005046298336939332,-0.792844311,-9443.125178462045
Nb75-Ta25,B2_PENALTY_145_Ru62Al37_Zr,-0.230227472,3.31909493,2.633831346,-0.726652657,5.0625,0.078709918,1.6529,0.381143792,-15.872,0.0,0.25,0.0,0.75,B2_PENALTY_145_Ru62Al37_Zr,0.3125,0.0,0.0,0.5,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.2302274720796491,0.0001263411504651,,8.823535703196809e-05,-0.23022747207964916,-0.721561381,-8177.68982040357
Nb75-Ta25,B2_PENALTY_146_Ru50Al50_Zr,0.23414554,3.31909493,4.199293486,-0.654418284,4.75,0.07511587,1.6175,0.355202407,-14.0,0.0,0.25,0.0,0.75,B2_PENALTY_146_Ru50Al50_Zr,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,0.2341455395219634,0.0001284941974415,,8.959620381901863e-05,0.23414553952196349,-0.649327008,-7247.260266870448
Nb75-Ta25,B2_PENALTY_147_Ru87Cr12_Zr,-0.245942208,3.31909493,2.592179044,-0.824075051,5.875,0.091591308,1.7326,0.421287598,-15.312,0.0,0.25,0.0,0.75,B2_PENALTY_147_Ru87Cr12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,-0.005091276,-0.005091276,,-0.2459422077871026,0.0001200432821339,,7.596457275990657e-05,-0.24594220778710263,-0.818983775,-10781.127902719574
Nb75-Ta25,B2_PENALTY_148_Ru75Cr25_Zr,-0.017349459,3.31909493,3.262005664,-0.675888976,5.75,0.094607143,1.7002,0.404526835,-12.768,0.0,0.25,0.0,0.75,B2_PENALTY_148_Ru75Cr25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,-0.005091276,-0.005091276,,-0.0173494585547129,0.0001214849014387,,8.39599492769963e-05,-0.017349458554712906,-0.6707976999999999,-7989.496251205906
Nb75-Ta25,B2_PENALTY_149_Ru62Cr37_Zr,-0.248482427,3.31909493,2.585500791,-0.525764636,5.625,0.097964971,1.6624,0.380578822,-9.982,0.0,0.25,0.0,0.75,B2_PENALTY_149_Ru62Cr37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,-0.005091276,-0.005091276,,-0.2484824274728698,0.000122463937,,8.823535703196809e-05,-0.24848242747286983,-0.52067336,-5900.960539110842
Nb75-Ta25,B2_PENALTY_150_Ru50Cr50_Zr,0.21010763,3.31909493,4.09832298,-0.377855166,5.5,0.100717188,1.63,0.355598088,-7.75,0.0,0.25,0.0,0.75,B2_PENALTY_150_Ru50Cr50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,-0.005091276,-0.005091276,,0.2101076302979941,0.0001231421932548,,8.959620381901863e-05,0.2101076302979941,-0.37276389000000004,-4160.487544237597
Nb75-Ta25,B2_PENALTY_151_Ru87Cu12_Zr,-0.243497607,3.31909493,2.598620194,-0.842497728,6.1875,0.091591308,1.747,0.422659437,-17.1072,0.0,0.25,0.0,0.75,B2_PENALTY_151_Ru87Cu12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,-0.005091276,-0.005091276,,-0.2434976070673049,0.0001178935936742,,7.596457275990657e-05,-0.24349760706730494,-0.837406452,-11023.644596102773
Nb75-Ta25,B2_PENALTY_152_Ru75Cu25_Zr,-0.013963592,3.31909493,3.273069781,-0.744916574,6.375,0.094607143,1.729,0.409156449,-15.8688,0.0,0.25,0.0,0.75,B2_PENALTY_152_Ru75Cu25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,-0.005091276,-0.005091276,,-0.0139635919361057,0.0001171644526165,,8.39599492769963e-05,-0.013963591936105706,-0.739825298,-8811.645366282997
Nb75-Ta25,B2_PENALTY_153_Ru62Cu37_Zr,-0.243865701,3.31909493,2.597649425,-0.643740809,6.5625,0.097964971,1.708,0.391772893,-13.9872,0.0,0.25,0.0,0.75,B2_PENALTY_153_Ru62Cu37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,-0.005091276,-0.005091276,,-0.2438657010388949,0.0001160166373019,,8.823535703196809e-05,-0.24386570103889493,-0.6386495329999999,-7238.022879746655
Nb75-Ta25,B2_PENALTY_154_Ru50Cu50_Zr,0.216359027,3.31909493,4.124319928,-0.545283305,6.75,0.100717188,1.69,0.37529988,-12.0,0.0,0.25,0.0,0.75,B2_PENALTY_154_Ru50Cu50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,-0.005091276,-0.005091276,,0.2163590269685329,0.000114610757309,,8.959620381901863e-05,0.2163590269685329,-0.540192029,-6029.184340121932
Nb75-Ta25,B2_PENALTY_155_Ru87Si12_Zr,-0.241653699,3.31909493,2.603487904,-0.898605077,5.75,0.09969875,1.747,0.422659437,-14.9952,0.0,0.25,0.0,0.75,B2_PENALTY_155_Ru87Si12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,-0.005091276,-0.005091276,,-0.2416536994271779,0.0001212442233934,,7.596457275990657e-05,-0.24165369942717793,-0.893513801,-11762.243484525838
Nb75-Ta25,B2_PENALTY_156_Ru75Si25_Zr,-0.010196845,3.31909493,3.285422312,-0.857108746,5.5,0.109630837,1.729,0.409156449,-12.2208,0.0,0.25,0.0,0.75,B2_PENALTY_156_Ru75Si25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,-0.005091276,-0.005091276,,-0.0101968446038314,0.0001239424433767,,8.39599492769963e-05,-0.010196844603831459,-0.8520174699999999,-10147.903581850296
Nb75-Ta25,B2_PENALTY_157_Ru62Si37_Zr,-0.238448541,3.31909493,2.611968248,-0.806319256,5.25,0.119962055,1.708,0.391772893,-9.2752,0.0,0.25,0.0,0.75,B2_PENALTY_157_Ru62Si37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,-0.005091276,-0.005091276,,-0.2384485414429351,0.000126297357193,,8.823535703196809e-05,-0.2384485414429351,-0.80122798,-9080.57729861864
Nb75-Ta25,B2_PENALTY_158_Ru50Si50_Zr,0.222595462,3.31909493,4.150436873,-0.770078956,5.0,0.127965781,1.69,0.37529988,-7.0,0.0,0.25,0.0,0.75,B2_PENALTY_158_Ru50Si50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,-0.005091276,-0.005091276,,0.222595462453512,0.0001283841947384,,8.959620381901863e-05,0.22259546245351206,-0.76498768,-8538.170674566189
Nb75-Ta25,B2_MULTI_159_A_Ru87_Al12_B_HfTi,-0.274335869,3.31909493,2.518380484,-0.993246203,5.6875,0.067879722,1.7746,0.388999794,-13.112,0.0,0.25,0.0,0.75,B2_MULTI_159_A_Ru87_Al12_B_HfTi,0.4375,0.25,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.2743358692628148,0.0001233381866788,,0.00010582997403291279,-0.2743358692628148,-0.988154927,-9337.193323818514
Nb75-Ta25,B2_MULTI_160_A_Ru75_Al25_B_HfTi,-0.040779904,3.31909493,3.186447237,-0.900034303,5.375,0.065459775,1.7392,0.375280375,-13.148,0.0,0.25,0.0,0.75,B2_MULTI_160_A_Ru75_Al25_B_HfTi,0.375,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.0407799041478413,0.000126225520671,,0.00011382535055000252,-0.04077990414784134,-0.894943027,-7862.422761499504
Nb75-Ta25,B2_MULTI_161_A_Ru87_Al12_B_HfZr,-0.245256725,3.31909493,2.593983772,-0.966894404,5.6875,0.082685385,1.7221,0.429211591,-16.632,0.0,0.25,0.0,0.75,B2_MULTI_161_A_Ru87_Al12_B_HfZr,0.4375,0.25,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.245256724810628,0.0001242573889008,,0.00010582997403291279,-0.24525672481062805,-0.961803128,-9088.192043786028
Nb75-Ta25,B2_MULTI_162_A_Ru75_Al25_B_HfZr,-0.01068512,3.31909493,3.283818469,-0.87583034,5.375,0.079687323,1.6867,0.412334949,-16.188,0.0,0.25,0.0,0.75,B2_MULTI_162_A_Ru75_Al25_B_HfZr,0.375,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.0106851199972856,0.0001271205703122,,0.00011382535055000252,-0.010685119997285622,-0.870739064,-7649.781527512113
Nb75-Ta25,B2_MULTI_163_A_Ru87_Al12_B_HfAl,-0.283366381,3.31909493,2.495293785,-4.954411074,2.8125,0.055306559,1.8678,0.345139334,-18.8,0.0,0.25,0.0,0.75,B2_MULTI_163_A_Ru87_Al12_B_HfAl,0.25,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.283366381361725,0.0001342214616556,,7.184537591150436e-05,-0.283366381361725,-4.949319798,-68888.4947041871
Nb75-Ta25,B2_MULTI_163_A_Ru87_Al13_B_HfAl,-0.283498643,3.31909493,2.494957013,-1.044063929,5.4375,0.067116932,1.7921,0.379510988,-17.512,0.0,0.25,0.0,0.75,B2_MULTI_163_A_Ru87_Al13_B_HfAl,0.4375,0.25,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.28349864262642,0.0001237375372246,,9.235455388037028e-05,-0.28349864262642,-1.038972653,-11249.825908377117
Nb75-Ta25,B2_MULTI_164_A_Ru75_Al25_B_HfAl,-0.048839814,3.31909493,3.160855152,-0.932800309,5.125,0.064725798,1.755247525,0.365593493,-16.91206744,0.0,0.25,0.0,0.75,B2_MULTI_164_A_Ru75_Al25_B_HfAl,0.375,0.25,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.048839813886702,0.0001258995718999,,9.325639537147706e-05,-0.048839813886702096,-0.927709033,-9947.940077509627
Nb75-Ta25,B2_MULTI_165_A_Ru87_Al12_B_TiZr,-0.268395764,3.31909493,2.533666714,-0.881935538,5.6875,0.072762162,1.7821,0.379961301,-14.432,0.0,0.25,0.0,0.75,B2_MULTI_165_A_Ru87_Al12_B_TiZr,0.4375,0.0,0.25,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.2683957638374653,0.000123363314975,,0.00010582997403291279,-0.26839576383746533,-0.876844262,-8285.405623621378
Nb75-Ta25,B2_MULTI_166_A_Ru75_Al25_B_TiZr,-0.034551824,3.31909493,3.206361714,-0.808063227,5.375,0.070305818,1.7467,0.366628027,-14.288,0.0,0.25,0.0,0.75,B2_MULTI_166_A_Ru75_Al25_B_TiZr,0.375,0.0,0.25,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.0345518243857019,0.000126254533744,,0.00011382535055000252,-0.03455182438570197,-0.802971951,-7054.421068066565
Nb75-Ta25,B2_MULTI_167_A_Ru87_Al12_B_TiAl,-0.311481353,3.31909493,2.424572308,-5.952786629,1.5,0.02730382,1.694324324,0.223903219,-9.817384953,0.0,0.25,0.0,0.75,B2_MULTI_167_A_Ru87_Al12_B_TiAl,0.0625,0.0,0.0625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.3114813532656815,0.0001389443864994,,5.9730802546012426e-05,-0.31148135326568155,-5.947695353,-99575.0115431366
Nb75-Ta25,B2_MULTI_167_A_Ru87_Al13_B_TiAl,-0.311522469,3.31909493,2.424470144,-1.021190861,5.4375,0.039680332,1.8521,0.309477931,-15.312,0.0,0.25,0.0,0.75,B2_MULTI_167_A_Ru87_Al13_B_TiAl,0.4375,0.0,0.25,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.3115224688755743,0.0001217462450239,,9.235455388037028e-05,-0.3115224688755743,-1.016099585,-11002.160070159458
Nb75-Ta25,B2_MULTI_168_A_Ru75_Al25_B_TiAl,-0.077681737,3.31909493,3.070901903,-0.941385339,5.125,0.038098056,1.814653465,0.300496501,-15.04950495,0.0,0.25,0.0,0.75,B2_MULTI_168_A_Ru75_Al25_B_TiAl,0.375,0.0,0.25,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.0776817370920282,0.0001239456824933,,9.325639537147706e-05,-0.07768173709202829,-0.936294063,-10039.99842874444
Nb75-Ta25,B2_MULTI_169_A_Ru87_Al12_B_ZrAl,-0.276654819,3.31909493,2.512434563,-3.978965604,3.1875,0.07732929,1.914693878,0.382868348,-17.35276968,0.0,0.25,0.0,0.75,B2_MULTI_169_A_Ru87_Al12_B_ZrAl,0.3125,0.0,0.0,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.2766548185920321,0.0001317043752283,,6.86544333482246e-05,-0.27665481859203217,-3.973874328,-57882.268255626994
Nb75-Ta25,B2_MULTI_169_A_Ru87_Al13_B_ZrAl,-0.27665517,3.31909493,2.512433663,-0.95203949,5.4375,0.072461177,1.7996,0.369886253,-18.832,0.0,0.25,0.0,0.75,B2_MULTI_169_A_Ru87_Al13_B_ZrAl,0.4375,0.0,0.0,0.25,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.2766551699560534,0.0001237649247309,,9.235455388037028e-05,-0.2766551699560534,-0.946948214,-10253.400338294216
Nb75-Ta25,B2_MULTI_170_A_Ru75_Al25_B_ZrAl,-0.042768123,3.31909493,3.180115415,-0.885427863,5.125,0.069992928,1.762673267,0.356461963,-18.02960494,0.0,0.25,0.0,0.75,B2_MULTI_170_A_Ru75_Al25_B_ZrAl,0.375,0.0,0.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005091276,-0.005091276,,-0.0427681233942275,0.0001259315736778,,9.325639537147706e-05,-0.0427681233942275,-0.880336587,-9439.959409682002
Nb75-V25,B2_014_RuHf,-0.232715035,3.24817106,2.571059804,-1.190557465,6.0,0.082191781,1.75,0.45,-15.0,0.0,0.0,0.25,0.75,B2_014_RuHf,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.232715034623861,0.0001197045969175,,5.9730802546012426e-05,-0.23271503462386103,-1.236567297,-20702.3385638831
Nb75-V25,B2_015_RuTi,-0.284253961,3.24817106,2.43976227,-1.048598035,6.0,0.046263345,1.87,0.33,-10.0,0.0,0.0,0.25,0.75,B2_015_RuTi,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.2842539611834726,0.0001170447874619,,5.9730802546012426e-05,-0.2842539611834726,-1.094607867,-18325.68491201488
Nb75-V25,B2_016_RuZr,-0.223673485,3.24817106,2.59472104,-0.959079125,6.0,0.088435374,1.765,0.435,-18.0,0.0,0.0,0.25,0.75,B2_016_RuZr,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.2236734852591237,0.0001197094964385,,5.9730802546012426e-05,-0.2236734852591237,-1.0050889570000001,-16826.978948185904
Nb75-V25,B2_017_RuAl,-0.305037276,3.24817106,2.388477153,-1.00191235,5.5,0.032490975,1.905,0.295,-20.0,0.0,0.0,0.25,0.75,B2_017_RuAl,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.3050372755274163,0.0001195116696849,,5.9730802546012426e-05,-0.30503727552741633,-1.047922182,-17544.08340977428
Nb75-V25,MATRIX_BIN_018_Nb12_Mo87,-0.253865287,3.24817106,2.516452193,-0.074598622,5.875,0.016266667,2.0928,0.18197846,-0.8448,0.0,0.0,0.25,0.75,MATRIX_BIN_018_Nb12_Mo87,0.0,0.0,0.0,0.0,0.0,0.875,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.2538652865542261,0.0001117057983427,,3.246754042778828e-05,-0.25386528655422613,-0.120608454,-3714.7394724354845
Nb75-V25,MATRIX_BIN_019_Nb25_Mo75,-0.018551202,3.24817106,3.18846737,-0.093096702,5.75,0.021535268,2.02,0.242487113,-1.5,0.0,0.0,0.25,0.75,MATRIX_BIN_019_Nb25_Mo75,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.018551202044139,0.0001154519644928,,4.8458293461967755e-05,-0.01855120204413908,-0.139106534,-2870.64450813104
Nb75-V25,MATRIX_BIN_020_Nb50_Mo50,0.224201675,3.24817106,4.068360358,-0.068167471,5.5,0.024561404,1.88,0.28,-2.0,0.0,0.0,0.25,0.75,MATRIX_BIN_020_Nb50_Mo50,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,0.2242016745755193,0.0001188591519675,,5.9730802546012426e-05,0.2242016745755193,-0.114177303,-1911.5313729803947
Nb75-V25,MATRIX_BIN_021_Nb75_Mo25,0.008619828,3.24817106,3.276290931,-0.003897255,5.25,0.021012748,1.74,0.242487113,-1.5,0.0,0.0,0.25,0.75,MATRIX_BIN_021_Nb75_Mo25,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,0.0086198282827884,0.000118231824675,,4.8458293461967755e-05,0.008619828282788414,-0.049907087,-1029.8977416356877
Nb75-V25,MATRIX_BIN_022_Nb87_Mo12,-0.214528235,3.24817106,2.618850201,0.026755452,5.125,0.015670507,1.6672,0.18197846,-0.8448,0.0,0.0,0.25,0.75,MATRIX_BIN_022_Nb87_Mo12,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.2145282353698974,0.0001155728585654,,3.246754042778828e-05,-0.21452823536989749,-0.01925438,-593.0347586021818
Nb75-V25,MATRIX_BIN_023_Nb12_Ta87,-0.210651212,3.24817106,2.629139739,0.01664066,5.0,0.0,1.512,0.032496154,-0.4224,0.0,0.0,0.25,0.75,MATRIX_BIN_023_Nb12_Ta87,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.875,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,-0.2106512118111315,0.0001102939046919,,3.246754042778828e-05,-0.21065121181113158,-0.029369172,-904.5702758211875
Nb75-V25,MATRIX_BIN_024_Nb25_Ta75,0.020262041,3.24817106,3.314659229,0.02257152,5.0,0.0,1.525,0.04330127,-0.75,0.0,0.0,0.25,0.75,MATRIX_BIN_024_Nb25_Ta75,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,0.0202620412450527,0.0001126576946768,,4.8458293461967755e-05,0.020262041245052792,-0.023438312,-483.68009530495414
Nb75-V25,MATRIX_BIN_025_Nb50_Ta50,0.251250656,3.24817106,4.181529649,0.032388069,5.0,0.0,1.55,0.05,-1.0,0.0,0.0,0.25,0.75,MATRIX_BIN_025_Nb50_Ta50,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,0.2512506561319143,0.0001143268832182,,5.9730802546012426e-05,0.25125065613191433,-0.013621763000000002,-228.05256951816025
Nb75-V25,MATRIX_BIN_026_Nb75_Ta25,0.022559106,3.24817106,3.322282844,0.043369138,5.0,0.0,1.575,0.04330127,-0.75,0.0,0.0,0.25,0.75,MATRIX_BIN_026_Nb75_Ta25,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.046009832,0.046009832,,0.0225591062909311,0.0001128619668868,,4.8458293461967755e-05,0.02255910629093117,-0.002640693999999999,-54.4941600568855
