BCC_Name,B2_Name,Misfit,a_BCC,a_B2,B2_Formation_Energy,B2_VEC,B2_delta_r,B2_chi_avg,B2_delta_chi,B2_Hmix,BCC_Name,BCC_Mo,BCC_Ta,BCC_V,BCC_Nb,B2_Name,B2_Ru,B2_Hf,B2_Ti,B2_Zr,B2_Al,B2_Mo,B2_Nb,B2_Ta,B2_W,B2_V,B2_Cr,B2_Cu,B2_Si
Ta50-V50,B2_TERN_SOL_095_Ru_Ti75_W25,-0.024624353921287437,3.15902895,3.082186007,-0.789613358,6.25,0.0433128345312989,1.9684,0.3390596407713546,-9.04,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_095_Ru_Ti75_W25,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_096_Ru_Ti87_V12,-0.25982636033947837,3.15902895,2.432602346,-0.982724607,6.0625,0.0461854444311139,1.8754,0.3252581128888256,-9.04,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_096_Ru_Ti87_V12,0.5,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_097_Ru_Ti75_V25,-0.03348313655179043,3.15902895,3.05499642,-0.905306641,6.125,0.0454154582679287,1.8808,0.3203550530271062,-8.08,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_097_Ru_Ti75_V25,0.5,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_098_Ru_Zr87_Nb12,-0.19897922596950704,3.15902895,2.587326291,-0.890146496,6.0625,0.0860586382926536,1.7812,0.423370476060861,-16.756800000000002,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_098_Ru_Zr87_Nb12,0.5,0.0,0.0,0.4375,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_099_Ru_Zr75_Nb25,0.027981952404794175,3.15902895,3.24867904,-0.818094975,6.125,0.0831528643327092,1.7974,0.4107739524361301,-15.4272,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_099_Ru_Zr75_Nb25,0.5,0.0,0.0,0.375,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_100_Ru_Zr87_Mo12,-0.2021209555222469,3.15902895,2.579128061,-0.806967569,6.125,0.0870934949098326,1.8148,0.4298289892503762,-16.8,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_100_Ru_Zr87_Mo12,0.5,0.0,0.0,0.4375,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_101_Ru_Zr75_Mo25,0.02152144355435753,3.15902895,3.227755359,-0.655458039,6.25,0.084783177312234,1.8646000000000005,0.4187133148109814,-15.6,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_101_Ru_Zr75_Mo25,0.5,0.0,0.0,0.375,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_102_Ru_Zr87_Ta12,-0.1996396428293324,3.15902895,2.585601013,-0.911972703,6.0625,0.0860586382926536,1.7752,0.4265922643461787,-16.32,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_102_Ru_Zr87_Ta12,0.5,0.0,0.0,0.4375,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_103_Ru_Zr75_Ta25,0.026694035655269916,3.15902895,3.244496924,-0.863325979,6.125,0.0831528643327091,1.7854,0.4177664898002233,-14.64,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_103_Ru_Zr75_Ta25,0.5,0.0,0.0,0.375,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_104_Ru_Zr87_W12,-0.20198012167906232,3.15902895,2.579495061,-0.814514579,6.125,0.0870934949098326,1.8268,0.4419205358432667,-16.56,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_104_Ru_Zr87_W12,0.5,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_105_Ru_Zr75_W25,0.022039125945334068,3.15902895,3.229426942,-0.661370427,6.25,0.084783177312234,1.8886,0.4401409319752027,-15.12,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_105_Ru_Zr75_W25,0.5,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_106_Ru_Zr87_V12,-0.20481565143345928,3.15902895,2.572114963,-0.856520623,6.0625,0.0887380403728719,1.783,0.4226594373724548,-16.08,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_106_Ru_Zr87_V12,0.5,0.0,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0
Ta50-V50,B2_TERN_SOL_107_Ru_Zr75_V25,0.015500805029786171,3.15902895,3.208378924,-0.759667971,6.125,0.0877123126458997,1.8010000000000002,0.4091564492953766,-14.16,Ta50-V50,0.0,0.5,0.5,0.0,B2_TERN_SOL_107_Ru_Zr75_V25,0.5,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_108_Ru100Al0_Hf,0.4764958121637905,3.15902895,5.135083991,-1.187745448,6.0,0.0821917808219178,1.75,0.45,-15.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_108_Ru100Al0_Hf,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_109_Ru87Al12_Hf,-0.20217190842527932,3.15902895,2.578995294,-1.06443911,5.6875,0.0794670531912796,1.7146,0.4362027510229618,-15.312,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_109_Ru87Al12_Hf,0.4375,0.5,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_110_Ru75Al25_Hf,0.032921941818217657,3.15902895,3.264770933,-0.95574225,5.375,0.0765104674756606,1.6792000000000002,0.4189741758151689,-15.048,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_110_Ru75Al25_Hf,0.375,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_111_Ru62Al37_Hf,-0.19260293137914314,3.15902895,2.60403723,-0.842813539,5.0625,0.072734714189907,1.6379,0.3939322149812072,-14.012,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_111_Ru62Al37_Hf,0.3125,0.5,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_112_Ru50Al50_Hf,0.2718023473107733,3.15902895,4.152701731,-0.729649314,4.75,0.0691810843061248,1.6025,0.3674489760497368,-12.5,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_112_Ru50Al50_Hf,0.25,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_113_Ru87Cr12_Hf,-0.2085198199616251,3.15902895,2.562502587,-1.035615577,5.875,0.0853931303142513,1.7176,0.4356446258132884,-12.672,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_113_Ru87Cr12_Hf,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
Ta50-V50,B2_PENALTY_114_Ru75Cr25_Hf,0.020799185638315926,3.15902895,3.225424668,-0.878162691,5.75,0.0884389348964152,1.6852000000000005,0.4182976930369089,-10.488,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_114_Ru75Cr25_Hf,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
Ta50-V50,B2_PENALTY_115_Ru62Cr37_Hf,-0.21075283803293357,3.15902895,2.556723432,-0.716377173,5.625,0.0918154837201231,1.6474000000000002,0.3937476857074846,-8.122,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_115_Ru62Cr37_Hf,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0
Ta50-V50,B2_PENALTY_116_Ru50Cr50_Hf,0.24804892222814565,3.15902895,4.053567315,-0.552796357,5.5,0.09457197487001,1.615,0.3683408747342603,-6.25,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_116_Ru50Cr50_Hf,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Ta50-V50,B2_PENALTY_117_Ru87Cu12_Hf,-0.20584594306182594,3.15902895,2.569438099,-1.045192975,6.1875,0.0853931303142513,1.7320000000000002,0.4374654272053965,-14.4672,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_117_Ru87Cu12_Hf,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
Ta50-V50,B2_PENALTY_118_Ru75Cu25_Hf,0.024153044717885964,3.15902895,3.236261822,-0.923389889,6.375,0.0884389348964152,1.7140000000000002,0.4237971212738473,-13.5888,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_118_Ru75Cu25_Hf,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
Ta50-V50,B2_PENALTY_119_Ru62Cu37_Hf,-0.2062939305690431,3.15902895,2.568274935,-0.799684359,6.5625,0.0918154837201231,1.693,0.4062646920420233,-12.1272,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_119_Ru62Cu37_Hf,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0
Ta50-V50,B2_PENALTY_120_Ru50Cu50_Hf,0.25364519302602095,3.15902895,4.076680397,-0.677358279,6.75,0.09457197487001,1.675,0.3897114317029974,-10.5,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_120_Ru50Cu50_Hf,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Ta50-V50,B2_PENALTY_121_Ru87Si12_Hf,-0.2040299062363339,3.15902895,2.574158138,-1.089550642,5.75,0.0937602843775687,1.7320000000000002,0.4374654272053965,-12.3552,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_121_Ru87Si12_Hf,0.4375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
Ta50-V50,B2_PENALTY_122_Ru75Si25_Hf,0.027899897545047795,3.15902895,3.248412429,-1.009713639,5.5,0.1038426921242283,1.7140000000000002,0.4237971212738473,-9.9408,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_122_Ru75Si25_Hf,0.375,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
Ta50-V50,B2_PENALTY_123_Ru62Si37_Hf,-0.2005873120055496,3.15902895,2.583127124,-0.920694427,5.25,0.1142356063938751,1.693,0.4062646920420233,-7.4152,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_123_Ru62Si37_Hf,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
Ta50-V50,B2_PENALTY_124_Ru50Si50_Hf,0.26114933579658406,3.15902895,4.107906653,-0.838327211,5.0,0.1222287117389678,1.6750000000000005,0.3897114317029974,-5.5,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_124_Ru50Si50_Hf,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Ta50-V50,B2_PENALTY_125_Ru100Al0_Ti,0.42848742071910156,3.15902895,4.881705796,-1.057956866,6.0,0.0462633451957295,1.87,0.33,-10.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_125_Ru100Al0_Ti,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_126_Ru87Al12_Ti,-0.2526545777389665,3.15902895,2.450404438,-0.970267174,5.6875,0.0447291357659921,1.8346,0.3242974560492266,-10.912,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_126_Ru87Al12_Ti,0.4375,0.0,0.5,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_127_Ru75Al25_Ti,-0.018960298468237737,3.15902895,3.09969531,-0.88819063,5.375,0.0428259601061415,1.7992,0.3145335594177512,-11.248,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_127_Ru75Al25_Ti,0.375,0.0,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_128_Ru62Al37_Ti,-0.24426455821229567,3.15902895,2.471374896,-0.804440265,5.0625,0.0400790404298587,1.7579,0.2974669561480737,-10.912,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_128_Ru62Al37_Ti,0.3125,0.0,0.5,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_129_Ru50Al50_Ti,0.2199099160985712,3.15902895,3.939553259,-0.713701673,4.75,0.0371922251866817,1.7225,0.2771619562638422,-10.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_129_Ru50Al50_Ti,0.25,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_130_Ru87Cr12_Ti,-0.2591009148808598,3.15902895,2.434397938,-0.94270459,5.875,0.0499298619726951,1.8376,0.3224317602222213,-8.272,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_130_Ru87Cr12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
Ta50-V50,B2_PENALTY_131_Ru75Cr25_Ti,-0.03137384227630381,3.15902895,3.061448806,-0.80961964,5.75,0.0532543770850372,1.8052,0.3113277372801852,-6.688,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_131_Ru75Cr25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
Ta50-V50,B2_PENALTY_132_Ru62Cr37_Ti,-0.26311764981840446,3.15902895,2.424470344,-0.675679922,5.625,0.0567786551293567,1.7674,0.2933619607242902,-5.022,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_132_Ru62Cr37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0
Ta50-V50,B2_PENALTY_133_Ru50Cr50_Ti,0.19450796594888886,3.15902895,3.839681408,-0.538077974,5.5,0.0595429689109598,1.735,0.2729010809799038,-3.75,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_133_Ru50Cr50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Ta50-V50,B2_PENALTY_134_Ru87Cu12_Ti,-0.2563176804898259,3.15902895,2.441297595,-0.919729937,6.1875,0.0499298619726951,1.852,0.3195246469366644,-10.0672,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_134_Ru87Cu12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
Ta50-V50,B2_PENALTY_135_Ru75Cu25_Ti,-0.0270638251353228,3.15902895,3.074675013,-0.801717189,6.375,0.0532543770850372,1.834,0.3076426498390625,-9.7888,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_135_Ru75Cu25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
Ta50-V50,B2_PENALTY_136_Ru62Cu37_Ti,-0.2567697048501753,3.15902895,2.440175866,-0.680640909,6.5625,0.0567786551293567,1.813,0.2917721713940519,-9.0272,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_136_Ru62Cu37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0
Ta50-V50,B2_PENALTY_137_Ru50Cu50_Ti,0.2029969386404993,3.15902895,3.872743044,-0.557797759,6.75,0.0595429689109598,1.7950000000000002,0.2761792895928295,-8.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_137_Ru50Cu50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Ta50-V50,B2_PENALTY_138_Ru87Si12_Ti,-0.2552903380495511,3.15902895,2.443848687,-0.989505902,5.75,0.0607546208741894,1.852,0.3195246469366644,-7.9552,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_138_Ru87Si12_Ti,0.4375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
Ta50-V50,B2_PENALTY_139_Ru75Si25_Ti,-0.0246684101098126,3.15902895,3.0820502,-0.93611645,5.5,0.0719655963958058,1.834,0.3076426498390625,-6.1408,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_139_Ru75Si25_Ti,0.375,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
Ta50-V50,B2_PENALTY_140_Ru62Si37_Ti,-0.2534315651075938,3.15902895,2.448470295,-0.869757039,5.25,0.0826499299050591,1.813,0.2917721713940519,-4.3152,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_140_Ru62Si37_Ti,0.3125,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
Ta50-V50,B2_PENALTY_141_Ru50Si50_Ti,0.20749921061427165,3.15902895,3.890404933,-0.808674347,5.0,0.090393746324797,1.795,0.2761792895928295,-3.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_141_Ru50Si50_Ti,0.25,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Ta50-V50,B2_PENALTY_142_Ru100Al0_Zr,0.48731121751308054,3.15902895,5.194385147,-0.960777489,6.0,0.0884353741496598,1.765,0.435,-18.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_142_Ru100Al0_Zr,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_143_Ru87Al12_Zr,-0.19081754620594982,3.15902895,2.608733784,-0.873588029,5.6875,0.0856069896776228,1.7296,0.421971373436635,-17.951999999999998,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_143_Ru87Al12_Zr,0.4375,0.0,0.0,0.5,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_144_Ru75Al25_Zr,0.04437385589519298,3.15902895,3.302387941,-0.797935587,5.375,0.0825630715605787,1.6942000000000002,0.4054483444287324,-17.328,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_144_Ru75Al25_Zr,0.375,0.0,0.0,0.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_145_Ru62Al37_Zr,-0.1813258311658756,3.15902895,2.633831346,-0.726652657,5.0625,0.0787099182537501,1.6529,0.381143791763686,-15.872,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_145_Ru62Al37_Zr,0.3125,0.0,0.0,0.5,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_146_Ru50Al50_Zr,0.2827450264779346,3.15902895,4.199293486,-0.654418284,4.75,0.0751158704347694,1.6175000000000002,0.3552024070864386,-14.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_146_Ru50Al50_Zr,0.25,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_PENALTY_147_Ru87Cr12_Zr,-0.19712377176807783,3.15902895,2.592179044,-0.824075051,5.875,0.0915913075118357,1.7326,0.4212875977286776,-15.312,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_147_Ru87Cr12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0
Ta50-V50,B2_PENALTY_148_Ru75Cr25_Zr,0.032074804199147704,3.15902895,3.262005664,-0.675888976,5.75,0.0946071432924222,1.7002000000000002,0.4045268347093924,-12.768,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_148_Ru75Cr25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0
Ta50-V50,B2_PENALTY_149_Ru62Cr37_Zr,-0.19967801886605302,3.15902895,2.585500791,-0.525764636,5.625,0.097964971374696,1.6624,0.3805788223219995,-9.982,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_149_Ru62Cr37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0
Ta50-V50,B2_PENALTY_150_Ru50Cr50_Zr,0.258853102084578,3.15902895,4.09832298,-0.377855166,5.5,0.100717188245724,1.63,0.355598087733891,-7.75,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_150_Ru50Cr50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0
Ta50-V50,B2_PENALTY_151_Ru87Cu12_Zr,-0.19466582349290862,3.15902895,2.598620194,-0.842497728,6.1875,0.0915913075118357,1.747,0.4226594373724548,-17.1072,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_151_Ru87Cu12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0
Ta50-V50,B2_PENALTY_152_Ru75Cu25_Zr,0.03545991309193404,3.15902895,3.273069781,-0.744916574,6.375,0.0946071432924222,1.729,0.4091564492953766,-15.8688,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_152_Ru75Cu25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0
Ta50-V50,B2_PENALTY_153_Ru62Cu37_Zr,-0.1950359177396288,3.15902895,2.597649425,-0.643740809,6.5625,0.097964971374696,1.708,0.3917728933961614,-13.9872,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_153_Ru62Cu37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0
Ta50-V50,B2_PENALTY_154_Ru50Cu50_Zr,0.26506789504914335,3.15902895,4.124319928,-0.545283305,6.75,0.100717188245724,1.6900000000000002,0.3752998800959041,-12.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_154_Ru50Cu50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0
Ta50-V50,B2_PENALTY_155_Ru87Si12_Zr,-0.1928119466112715,3.15902895,2.603487904,-0.898605077,5.75,0.0996987498196708,1.747,0.4226594373724548,-14.9952,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_155_Ru87Si12_Zr,0.4375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
Ta50-V50,B2_PENALTY_156_Ru75Si25_Zr,0.03922548464142608,3.15902895,3.285422312,-0.857108746,5.5,0.1096308366502065,1.729,0.4091564492953766,-12.2208,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_156_Ru75Si25_Zr,0.375,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
Ta50-V50,B2_PENALTY_157_Ru62Si37_Zr,-0.18958966127711505,3.15902895,2.611968248,-0.806319256,5.25,0.1199620550667942,1.708,0.3917728933961614,-9.2752,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_157_Ru62Si37_Zr,0.3125,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
Ta50-V50,B2_PENALTY_158_Ru50Si50_Zr,0.2712668605359454,3.15902895,4.150436873,-0.770078956,5.0,0.127965781170799,1.69,0.3752998800959041,-7.0,Ta50-V50,0.0,0.5,0.5,0.0,B2_PENALTY_158_Ru50Si50_Zr,0.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
Ta50-V50,B2_MULTI_159_A_Ru87_Al12_B_HfTi,-0.2256833767046578,3.15902895,2.518380484,-0.993246203,5.6875,0.0678797217863284,1.7746000000000002,0.3889997943444186,-13.112,Ta50-V50,0.0,0.5,0.5,0.0,B2_MULTI_159_A_Ru87_Al12_B_HfTi,0.4375,0.25,0.25,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_MULTI_160_A_Ru75_Al25_B_HfTi,0.008641837489256251,3.15902895,3.186447237,-0.900034303,5.375,0.0654597746128897,1.7392,0.3752803751863399,-13.148,Ta50-V50,0.0,0.5,0.5,0.0,B2_MULTI_160_A_Ru75_Al25_B_HfTi,0.375,0.25,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_MULTI_161_A_Ru87_Al12_B_HfZr,-0.19643453102031921,3.15902895,2.593983772,-0.966894404,5.6875,0.0826853853075511,1.7221000000000002,0.4292115911761937,-16.631999999999998,Ta50-V50,0.0,0.5,0.5,0.0,B2_MULTI_161_A_Ru87_Al12_B_HfZr,0.4375,0.25,0.0,0.25,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_MULTI_162_A_Ru75_Al25_B_HfZr,0.03873738143541769,3.15902895,3.283818469,-0.87583034,5.375,0.0796873228030491,1.6867,0.4123349487976978,-16.188,Ta50-V50,0.0,0.5,0.5,0.0,B2_MULTI_162_A_Ru75_Al25_B_HfZr,0.375,0.25,0.0,0.25,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_MULTI_163_A_Ru87_Al12_B_HfAl,-0.23477088100808605,3.15902895,2.495293785,-4.954411074,2.8125,0.0553065594713224,1.8678,0.3451393341825878,-18.8,Ta50-V50,0.0,0.5,0.5,0.0,B2_MULTI_163_A_Ru87_Al12_B_HfAl,0.25,0.0625,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ta50-V50,B2_MULTI_163_A_Ru87_Al13_B_HfAl,-0.23490399210246504,3.15902895,2.494957013,-1.044063929,5.4375,0.0671169315930914,1.7921,0.3795109879832204,-17.512,Ta50-V50,0.0,0.5,0.5,0.0,B2_MULTI_163_A_Ru87_Al13_B_HfAl,0.4375,0.25,0.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
